date,time,,millisec,quaternion.w,quaternion.x,quaternion.y,quaternion.z,angle.x,angle.y,angle.z,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,compass,gesture,direction,angle,power
2017/01/13,14:15:04,64,236,0.0211792,-0.999268,-0.00341797,-0.0324097,-3.72207,0.313385,177.582,-0.0078125,0,0.492188,-0.0078125,0,0,281,,,,0
2017/01/13,14:15:04,64,268,0.0211792,-0.999268,-0.00341797,-0.0324097,-3.72207,0.313385,177.582,-0.015625,0,0.492188,-0.0078125,0,0,281,,,,0
2017/01/13,14:15:04,64,303,0.0210571,-0.999268,-0.00360107,-0.0319214,-3.66643,0.336014,177.596,-0.015625,-0.0078125,0.484375,-0.0078125,0,0,281,,,,0
2017/01/13,14:15:04,64,318,0.0210571,-0.999268,-0.00360107,-0.0319214,-3.66643,0.336014,177.596,-0.0078125,0,0.492188,-0.0078125,0,0,281,,,,0
2017/01/13,14:15:04,64,386,0.0209961,-0.999329,-0.00415039,-0.0316162,-3.63294,0.399963,177.605,-0.0078125,0,0.492188,-0.0078125,0,0,281,,,,0
2017/01/13,14:15:04,64,486,0.0209961,-0.999329,-0.00415039,-0.0316162,-3.63294,0.399963,177.605,-0.0078125,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,487,0.020874,-0.999329,-0.00476074,-0.03125,-3.59232,0.471314,177.622,-0.015625,0,0.492188,-0.0078125,0,0,281,,,,0
2017/01/13,14:15:04,64,503,0.020874,-0.999329,-0.00476074,-0.03125,-3.59232,0.471314,177.622,-0.015625,0,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,504,0.020813,-0.999329,-0.00579834,-0.0310059,-3.56676,0.591141,177.632,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,505,0.020813,-0.999329,-0.00579834,-0.0310059,-3.56676,0.591141,177.632,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,503,0.020752,-0.999329,-0.00701904,-0.0307007,-3.53461,0.732132,177.643,-0.015625,0,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,622,0.020752,-0.999329,-0.00701904,-0.0307007,-3.53461,0.732132,177.643,-0.015625,0,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,623,0.0206909,-0.999329,-0.00769043,-0.0304565,-3.50815,0.809952,177.653,-0.015625,0,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,624,0.0206909,-0.999329,-0.00769043,-0.0304565,-3.50815,0.809952,177.653,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,632,0.0206909,-0.999329,-0.00799561,-0.0302124,-3.48086,0.84552,177.653,-0.015625,0,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,634,0.0206909,-0.999329,-0.00799561,-0.0302124,-3.48086,0.84552,177.653,-0.015625,0,0.492188,-0.0078125,0,0,281,,,,0
2017/01/13,14:15:04,64,651,0.020813,-0.999329,-0.00817871,-0.0297852,-3.43239,0.867081,177.64,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,281,,,,0
2017/01/13,14:15:04,64,686,0.020813,-0.999329,-0.00817871,-0.0297852,-3.43239,0.867081,177.64,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,281,,,,0
2017/01/13,14:15:04,64,752,0.0209351,-0.999329,-0.00823975,-0.0294189,-3.39065,0.874527,177.626,-0.015625,-0.0078125,0.492188,-0.0078125,-0.0078125,0,281,,,,0
2017/01/13,14:15:04,64,753,0.0209351,-0.999329,-0.00823975,-0.0294189,-3.39065,0.874527,177.626,-0.015625,-0.0078125,0.492188,-0.0078125,-0.0078125,0,281,,,,0
2017/01/13,14:15:04,64,754,0.0210571,-0.999329,-0.00823975,-0.0291138,-3.35575,0.874847,177.611,-0.015625,0,0.492188,-0.0078125,-0.0078125,0,282,,,,0
2017/01/13,14:15:04,64,785,0.0210571,-0.999329,-0.00823975,-0.0291138,-3.35575,0.874847,177.611,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,281,,,,0
2017/01/13,14:15:04,64,818,0.0211182,-0.999329,-0.00830078,-0.0288086,-3.32095,0.882355,177.604,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,837,0.0211182,-0.999329,-0.00830078,-0.0288086,-3.32095,0.882355,177.604,-0.015625,-0.0078125,0.492188,-0.0078125,-0.0078125,0,282,,,,0
2017/01/13,14:15:04,64,851,0.0212402,-0.99939,-0.00830078,-0.0285034,-3.28626,0.882629,177.59,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,868,0.0212402,-0.99939,-0.00830078,-0.0285034,-3.28626,0.882629,177.59,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,903,0.0213013,-0.99939,-0.00836182,-0.0281982,-3.25146,0.890167,177.583,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,949,0.0213013,-0.99939,-0.00836182,-0.0281982,-3.25146,0.890167,177.583,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:04,64,950,0.0214233,-0.99939,-0.00848389,-0.0280151,-3.23088,0.904205,177.569,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:05,65,2,0.0214233,-0.99939,-0.00848389,-0.0280151,-3.23088,0.904205,177.569,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:05,65,4,0.0216064,-0.99939,-0.00860596,-0.027771,-3.20336,0.918198,177.549,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:05,65,19,0.0216064,-0.99939,-0.00860596,-0.027771,-3.20336,0.918198,177.549,-0.015625,-0.0078125,0.492188,-0.0078125,0,0,282,,,,0
2017/01/13,14:15:05,65,52,0.0220337,-0.99939,-0.0090332,-0.0276489,-3.19086,0.966125,177.501,-0.015625,0,0.5,-0.0078125,0,-0.0078125,282,,,,0
2017/01/13,14:15:05,65,85,0.0220337,-0.99939,-0.0090332,-0.0276489,-3.19086,0.966125,177.501,-0.0234375,-0.0078125,0.484375,-0.0078125,0,-0.0078125,281,,,,0
2017/01/13,14:15:05,65,102,0.0230713,-0.999268,-0.010376,-0.0289307,-3.34211,1.11359,177.387,-0.0234375,-0.0078125,0.515625,-0.015625,0,-0.0078125,282,,,,0
2017/01/13,14:15:05,65,131,0.0230713,-0.999268,-0.010376,-0.0289307,-3.34211,1.11359,177.387,-0.0234375,-0.015625,0.515625,-0.0234375,0.0078125,-0.0078125,282,,,,0
2017/01/13,14:15:05,65,154,0.0248413,-0.998901,-0.015564,-0.0379028,-4.38716,1.67863,177.215,-0.0546875,-0.015625,0.570312,-0.0390625,0.0078125,-0.0078125,282,,,,0
2017/01/13,14:15:05,65,169,0.0248413,-0.998901,-0.015564,-0.0379028,-4.38716,1.67863,177.215,-0.03125,-0.03125,0.59375,-0.0546875,0.0078125,-0.0078125,282,,,,0
2017/01/13,14:15:05,65,202,0.0280151,-0.996887,-0.0269165,-0.069519,-8.05441,2.88087,176.983,-0.03125,-0.0625,0.609375,-0.0625,0,-0.0078125,282,,,,0
2017/01/13,14:15:05,65,235,0.0280151,-0.996887,-0.0269165,-0.069519,-8.05441,2.88087,176.983,-0.046875,-0.078125,0.617188,-0.078125,0,-0.0078125,283,,,,0
2017/01/13,14:15:05,65,285,0.0306396,-0.991638,-0.0328369,-0.12146,-14.0578,3.40854,176.881,-0.0625,-0.117188,0.609375,-0.09375,-0.0078125,-0.0078125,283,,,,0
2017/01/13,14:15:05,65,286,0.0306396,-0.991638,-0.0328369,-0.12146,-14.0578,3.40854,176.881,-0.046875,-0.164062,0.65625,-0.101562,-0.0078125,-0.015625,284,,,,0
2017/01/13,14:15:05,65,302,0.0334473,-0.979614,-0.0328979,-0.195374,-22.6426,3.19162,176.728,-0.0390625,-0.171875,0.695312,-0.109375,-0.0078125,-0.015625,286,,,,0
2017/01/13,14:15:05,65,318,0.0334473,-0.979614,-0.0328979,-0.195374,-22.6426,3.19162,176.728,-0.0546875,-0.210938,0.6875,-0.125,-0.0078125,-0.015625,287,,,,0
2017/01/13,14:15:05,65,355,0.0372925,-0.957764,-0.0299683,-0.283691,-33.0694,2.47865,176.276,-0.101562,-0.25,0.765625,-0.125,-0.0078125,-0.015625,289,,,,0
2017/01/13,14:15:05,65,385,0.0426636,-0.925903,-0.0313721,-0.374146,-44.0688,2.08702,175.568,-0.125,-0.171875,0.65625,-0.125,0,-0.015625,291,,,,0
2017/01/13,14:15:05,65,403,0.0426636,-0.925903,-0.0313721,-0.374146,-44.0688,2.08702,175.568,-0.148438,-0.117188,0.46875,-0.140625,0.0078125,-0.0234375,293,,,,0
2017/01/13,14:15:05,65,435,0.0622559,-0.878174,-0.0457764,-0.472107,-56.6037,2.25037,173.102,-0.15625,-0.117188,0.375,-0.148438,0.0234375,-0.03125,295,,,,0
2017/01/13,14:15:05,65,468,0.0622559,-0.878174,-0.0457764,-0.472107,-56.6037,2.25037,173.102,-0.179688,0.390625,0.0703125,-0.148438,0.046875,-0.046875,298,,,,0
2017/01/13,14:15:05,65,469,0.0622559,-0.878174,-0.0457764,-0.472107,-56.6037,2.25037,173.102,-0.195312,0.546875,0.382812,-0.09375,0.0625,-0.046875,300,STEP,CENTER,TOE,0.052141
2017/01/13,14:15:05,65,503,0.114502,-0.83667,-0.0803223,-0.529602,-64.7692,1.76398,165.533,0.203125,0.0546875,0.28125,0.101562,0.03125,-0.0078125,303,,,,0
2017/01/13,14:15:05,65,535,0.13031,-0.883667,-0.0756836,-0.443359,-53.4453,1.75136,164.104,0.117188,-0.1875,0.242188,0.109375,-0.03125,0.0234375,305,,,,0
2017/01/13,14:15:05,65,552,0.13031,-0.883667,-0.0756836,-0.443359,-53.4453,1.75136,164.104,-0.03125,-0.171875,0.210938,0.078125,-0.046875,0.0234375,307,,,,0
2017/01/13,14:15:05,65,586,0.101135,-0.917908,-0.050415,-0.380432,-45.1212,1.26691,167.951,-0.125,-0.09375,0.304688,0.0625,-0.0234375,0.015625,308,,,,0
2017/01/13,14:15:05,65,602,0.101135,-0.917908,-0.050415,-0.380432,-45.1212,1.26691,167.951,0.0078125,-0.0390625,0.390625,0.0703125,0.0078125,0.0078125,309,,,,0
2017/01/13,14:15:05,65,618,0.0976562,-0.945374,-0.050415,-0.306946,-36.1715,2.51125,169.025,0.046875,-0.0546875,0.445312,0.0859375,-0.0078125,0.0078125,308,,,,0
2017/01/13,14:15:05,65,668,0.0976562,-0.945374,-0.050415,-0.306946,-36.1715,2.51125,169.025,-0.0625,-0.0859375,0.492188,0.09375,-0.0234375,0.0078125,307,,,,0
2017/01/13,14:15:05,65,739,0.0903931,-0.971252,-0.0333252,-0.217773,-25.4073,1.60899,169.728,-0.101562,-0.132812,0.53125,0.101562,-0.015625,0.0078125,306,,,,0
2017/01/13,14:15:05,65,750,0.0903931,-0.971252,-0.0333252,-0.217773,-25.4073,1.60899,169.728,-0.09375,-0.179688,0.570312,0.09375,-0.0078125,0.0078125,303,,,,0
2017/01/13,14:15:05,65,751,0.0822144,-0.987488,-0.0256958,-0.132263,-15.3932,1.72362,170.714,-0.140625,-0.203125,0.640625,0.0859375,-0.0078125,0.015625,300,,,,0
2017/01/13,14:15:05,65,752,0.0822144,-0.987488,-0.0256958,-0.132263,-15.3932,1.72362,170.714,-0.195312,-0.234375,0.726562,0.0859375,0,0.0234375,296,,,,0
2017/01/13,14:15:05,65,785,0.0617065,-0.996155,-0.0327759,-0.0539551,-6.40411,3.38254,173.1,-0.164062,-0.296875,0.773438,0.09375,0.0078125,0.03125,291,,,,0
2017/01/13,14:15:05,65,802,0.0617065,-0.996155,-0.0327759,-0.0539551,-6.40411,3.38254,173.1,-0.125,-0.320312,0.765625,0.09375,0.015625,0.03125,285,,,,0
2017/01/13,14:15:05,65,835,0.0385742,-0.997986,-0.0474854,0.0180664,1.85651,5.5215,175.483,-0.109375,-0.34375,0.710938,0.0859375,0.015625,0.0234375,280,,,,0
2017/01/13,14:15:05,65,869,0.0385742,-0.997986,-0.0474854,0.0180664,1.85651,5.5215,175.483,-0.09375,-0.335938,0.648438,0.0703125,0.015625,0.0078125,274,,,,0
2017/01/13,14:15:05,65,870,0.0335693,-0.995239,-0.0615234,0.0684204,7.58858,7.36357,175.647,-0.0625,-0.304688,0.59375,0.0546875,0.015625,-0.0078125,269,,,,0
2017/01/13,14:15:05,65,899,0.0335693,-0.995239,-0.0615234,0.0684204,7.58858,7.36357,175.647,-0.0234375,-0.3125,0.5625,0.046875,0.0234375,-0.0234375,264,,,,0
2017/01/13,14:15:05,65,952,0.0512695,-0.990662,-0.0796509,0.0983887,10.7645,9.8401,173.146,0.03125,-0.296875,0.484375,0.0390625,0.0234375,-0.03125,260,,,,0
2017/01/13,14:15:05,65,953,0.0512695,-0.990662,-0.0796509,0.0983887,10.7645,9.8401,173.146,0.0625,-0.273438,0.429688,0.03125,0.015625,-0.03125,256,,,,0
2017/01/13,14:15:05,65,985,0.074646,-0.986816,-0.0916138,0.110657,11.813,11.6304,170.141,0.0546875,-0.234375,0.40625,0.015625,0.0078125,-0.0234375,255,,,,0
2017/01/13,14:15:06,66,20,0.074646,-0.986816,-0.0916138,0.110657,11.813,11.6304,170.141,0.0234375,-0.164062,0.40625,0.0078125,-0.0078125,-0.0078125,255,,,,0
2017/01/13,14:15:06,66,35,0.0821533,-0.986572,-0.0859375,0.112366,11.9814,11.0812,169.313,-0.0078125,-0.132812,0.382812,0.0078125,-0.015625,0.0078125,255,,,,0
2017/01/13,14:15:06,66,52,0.0821533,-0.986572,-0.0859375,0.112366,11.9814,11.0812,169.313,-0.0078125,-0.140625,0.367188,0,-0.015625,0.0234375,257,,,,0
2017/01/13,14:15:06,66,85,0.0592041,-0.989685,-0.069519,0.110596,12.1621,8.86761,172.207,-0.0234375,-0.164062,0.375,0,-0.015625,0.0390625,258,,,,0
2017/01/13,14:15:06,66,104,0.0592041,-0.989685,-0.069519,0.110596,12.1621,8.86761,172.207,0.0234375,-0.210938,0.390625,-0.0078125,-0.015625,0.046875,259,,,,0
2017/01/13,14:15:06,66,136,0.0183105,-0.993835,-0.050415,0.0970459,11.014,6.06802,177.303,0.0234375,-0.265625,0.367188,-0.015625,-0.0234375,0.046875,260,,,,0
2017/01/13,14:15:06,66,168,0.0183105,-0.993835,-0.050415,0.0970459,11.014,6.06802,177.303,-0.015625,-0.265625,0.382812,-0.03125,-0.0234375,0.03125,261,,,,0
2017/01/13,14:15:06,66,203,-0.00732422,-0.997742,-0.0248413,0.0626221,7.19954,2.81067,-179.336,-0.125,0.617188,0.320312,-0.078125,-0.046875,0.0078125,261,STEP,BACK,HEEL,0.0344741
2017/01/13,14:15:06,66,204,-0.00732422,-0.997742,-0.0248413,0.0626221,7.19954,2.81067,-179.336,0.109375,0.09375,0.414062,-0.101562,-0.0390625,0,261,,,,0
2017/01/13,14:15:06,66,235,-0.00445557,-0.999512,0.00299072,-0.0313721,-3.59711,-0.327164,-179.499,0.0078125,-0.046875,0.75,-0.0859375,-0.0390625,-0.0078125,260,,,,0
2017/01/13,14:15:06,66,268,-0.00445557,-0.999512,0.00299072,-0.0313721,-3.59711,-0.327164,-179.499,-0.015625,0.0078125,0.484375,-0.0078125,-0.0078125,0,258,,,,0
2017/01/13,14:15:06,66,285,-0.00476074,-0.999451,0.00408936,-0.0343018,-3.93385,-0.450653,-179.47,0,-0.0078125,0.492188,-0.0078125,-0.0078125,0,257,,,,0
2017/01/13,14:15:06,66,315,-0.00476074,-0.999451,0.00408936,-0.0343018,-3.93385,-0.450653,-179.47,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,256,,,,0
2017/01/13,14:15:06,66,336,-0.00494385,-0.99939,0.00439453,-0.0344238,-3.94789,-0.484924,-179.45,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,255,,,,0
2017/01/13,14:15:06,66,352,-0.00494385,-0.99939,0.00439453,-0.0344238,-3.94789,-0.484924,-179.45,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,254,,,,0
2017/01/13,14:15:06,66,385,-0.00494385,-0.999451,0.0045166,-0.0338745,-3.88514,-0.499207,-179.45,0,0,0.492188,-0.0078125,-0.0078125,0,253,,,,0
2017/01/13,14:15:06,66,418,-0.00494385,-0.999451,0.0045166,-0.0338745,-3.88514,-0.499207,-179.45,0,0,0.492188,-0.0078125,-0.0078125,0,253,,,,0
2017/01/13,14:15:06,66,435,-0.00500488,-0.999451,0.00457764,-0.0333862,-3.82915,-0.506226,-179.443,0,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,470,-0.00500488,-0.999451,0.00457764,-0.0333862,-3.82915,-0.506226,-179.443,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,486,-0.00512695,-0.999451,0.0043335,-0.0328369,-3.76602,-0.478043,-179.428,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,502,-0.00512695,-0.999451,0.0043335,-0.0328369,-3.76602,-0.478043,-179.428,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,535,-0.00524902,-0.999512,0.00408936,-0.0322876,-3.70312,-0.449844,-179.413,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,568,-0.00524902,-0.999512,0.00408936,-0.0322876,-3.70312,-0.449844,-179.413,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,254,,,,0
2017/01/13,14:15:06,66,585,-0.00531006,-0.999512,0.00408936,-0.0316772,-3.6331,-0.449982,-179.405,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,254,,,,0
2017/01/13,14:15:06,66,620,-0.00531006,-0.999512,0.00408936,-0.0316772,-3.6331,-0.449982,-179.405,-0.0078125,0,0.492188,-0.0078125,0,0,254,,,,0
2017/01/13,14:15:06,66,635,-0.00537109,-0.999512,0.00396729,-0.0310669,-3.563,-0.436096,-179.398,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,652,-0.00537109,-0.999512,0.00396729,-0.0310669,-3.563,-0.436096,-179.398,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,685,-0.00537109,-0.999573,0.00354004,-0.0305786,-3.50692,-0.387344,-179.396,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,735,-0.00537109,-0.999573,0.00354004,-0.0305786,-3.50692,-0.387344,-179.396,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,806,-0.00531006,-0.999573,0.00274658,-0.0302124,-3.46439,-0.296722,-179.4,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,816,-0.00531006,-0.999573,0.00274658,-0.0302124,-3.46439,-0.296722,-179.4,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,817,-0.00518799,-0.999573,0.00201416,-0.0298462,-3.42189,-0.213333,-179.412,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,818,-0.00518799,-0.999573,0.00201416,-0.0298462,-3.42189,-0.213333,-179.412,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,831,-0.00506592,-0.999573,0.00152588,-0.0294189,-3.37256,-0.157959,-179.424,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,870,-0.00506592,-0.999573,0.00152588,-0.0294189,-3.37256,-0.157959,-179.424,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,885,-0.00488281,-0.999573,0.0010376,-0.0289917,-3.32323,-0.102798,-179.443,-0.0078125,0,0.492188,-0.0078125,0,0,254,,,,0
2017/01/13,14:15:06,66,919,-0.00488281,-0.999573,0.0010376,-0.0289917,-3.32323,-0.102798,-179.443,-0.0078125,0,0.492188,-0.0078125,0,0,254,,,,0
2017/01/13,14:15:06,66,949,-0.00463867,-0.999634,0.000732422,-0.0285645,-3.27422,-0.0688171,-179.47,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,950,-0.00463867,-0.999634,0.000732422,-0.0285645,-3.27422,-0.0688171,-179.47,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:06,66,984,-0.00445557,-0.999634,0.000610352,-0.0280762,-3.21812,-0.0556641,-179.491,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:07,67,18,-0.00445557,-0.999634,0.000610352,-0.0280762,-3.21812,-0.0556641,-179.491,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:07,67,33,-0.00427246,-0.999634,0.000305176,-0.02771,-3.17594,-0.0214233,-179.511,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:07,67,68,-0.00427246,-0.999634,0.000305176,-0.02771,-3.17594,-0.0214233,-179.511,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:07,67,102,-0.00396729,-0.999634,-0.00012207,-0.0273438,-3.13372,0.0264587,-179.544,-0.0078125,0,0.492188,-0.0078125,0,0,254,,,,0
2017/01/13,14:15:07,67,103,-0.00396729,-0.999634,-0.00012207,-0.0273438,-3.13372,0.0264587,-179.544,-0.0078125,0,0.5,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:07,67,136,-0.00354004,-0.999634,-0.000549316,-0.0272217,-3.11955,0.0740814,-179.592,-0.0078125,0,0.492188,-0.0078125,0,0,253,,,,0
2017/01/13,14:15:07,67,168,-0.00354004,-0.999634,-0.000549316,-0.0272217,-3.11955,0.0740814,-179.592,-0.0078125,0,0.492188,-0.0078125,0,0,254,,,,0
2017/01/13,14:15:07,67,186,-0.00286865,-0.999634,-0.00177002,-0.0285645,-3.27324,0.212463,-179.665,-0.015625,-0.0078125,0.5,-0.0078125,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,218,-0.00286865,-0.999634,-0.00177002,-0.0285645,-3.27324,0.212463,-179.665,-0.015625,-0.0078125,0.507812,-0.015625,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,253,-0.00164795,-0.99939,-0.00463867,-0.0348511,-3.99356,0.539108,-179.792,-0.0078125,-0.015625,0.507812,-0.015625,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,254,-0.00164795,-0.99939,-0.00463867,-0.0348511,-3.99356,0.539108,-179.792,-0.015625,-0.015625,0.515625,-0.0234375,0.0078125,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,285,0.000244141,-0.998718,-0.0114746,-0.0495605,-5.68157,1.31839,-179.963,-0.0234375,-0.03125,0.5,-0.03125,0.0078125,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,319,0.000244141,-0.998718,-0.0114746,-0.0495605,-5.68157,1.31839,-179.963,-0.0234375,-0.046875,0.53125,-0.03125,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,336,0.00164795,-0.997253,-0.0177612,-0.0725098,-8.31874,2.03769,179.959,-0.0390625,-0.046875,0.546875,-0.0390625,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,369,0.00164795,-0.997253,-0.0177612,-0.0725098,-8.31874,2.03769,179.959,-0.015625,-0.0625,0.546875,-0.046875,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,385,0.00366211,-0.99408,-0.0206299,-0.10675,-12.2623,2.35963,179.831,-0.0234375,-0.0859375,0.554688,-0.0546875,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,402,0.00366211,-0.99408,-0.0206299,-0.10675,-12.2623,2.35963,179.831,-0.0390625,-0.101562,0.523438,-0.0546875,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,435,0.00445557,-0.988281,-0.0234985,-0.151062,-17.3851,2.70848,179.898,-0.046875,-0.132812,0.523438,-0.0625,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,468,0.00445557,-0.988281,-0.0234985,-0.151062,-17.3851,2.70848,179.898,-0.03125,-0.15625,0.53125,-0.0625,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,485,0.00616455,-0.979126,-0.0249023,-0.201721,-23.2864,2.88779,179.874,-0.03125,-0.171875,0.539062,-0.0703125,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,535,0.00616455,-0.979126,-0.0249023,-0.201721,-23.2864,2.88779,179.874,-0.015625,-0.195312,0.4375,-0.0703125,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,536,0.00775146,-0.965942,-0.0264282,-0.257507,-29.8601,3.11043,179.91,-0.0078125,-0.234375,0.453125,-0.0703125,0,-0.0078125,254,,,,0
2017/01/13,14:15:07,67,551,0.00775146,-0.965942,-0.0264282,-0.257507,-29.8601,3.11043,179.91,-0.0234375,-0.242188,0.414062,-0.0625,0,0,255,,,,0
2017/01/13,14:15:07,67,585,0.00726318,-0.951477,-0.031311,-0.306091,-35.6571,3.89084,-179.623,-0.046875,-0.273438,0.460938,-0.0625,0,0,255,,,,0
2017/01/13,14:15:07,67,620,0.00726318,-0.951477,-0.031311,-0.306091,-35.6571,3.89084,-179.623,-0.101562,-0.296875,0.523438,-0.0625,0,0,255,,,,0
2017/01/13,14:15:07,67,635,0.00750732,-0.935974,-0.0376587,-0.350098,-40.9902,4.95741,-179.065,-0.15625,-0.304688,0.53125,-0.0625,0.0078125,-0.0078125,255,,,,0
2017/01/13,14:15:07,67,669,0.00750732,-0.935974,-0.0376587,-0.350098,-40.9902,4.95741,-179.065,-0.171875,-0.296875,0.570312,-0.0703125,0.0234375,-0.015625,256,,,,0
2017/01/13,14:15:07,67,669,0.00750732,-0.935974,-0.0376587,-0.350098,-40.9902,4.95741,-179.065,-0.171875,-0.296875,0.570312,-0.0703125,0.0234375,-0.015625,256,,,,0
2017/01/13,14:15:07,67,702,0.0215454,-0.91571,-0.057373,-0.397217,-46.8816,7.39267,-179.487,-0.09375,-0.304688,0.539062,-0.078125,0.03125,-0.0234375,256,,,,0
2017/01/13,14:15:07,67,720,0.0215454,-0.91571,-0.057373,-0.397217,-46.8816,7.39267,-179.487,-0.09375,-0.28125,0.476562,-0.0859375,0.03125,-0.03125,256,,,,0
2017/01/13,14:15:07,67,737,0.0511475,-0.885193,-0.0776978,-0.455933,-54.5997,9.02702,178.052,-0.109375,-0.265625,0.484375,-0.101562,0.0234375,-0.0390625,257,,,,0
2017/01/13,14:15:07,67,770,0.0511475,-0.885193,-0.0776978,-0.455933,-54.5997,9.02702,178.052,-0.148438,0.101562,0.414062,-0.117188,0.0234375,-0.046875,258,,,,0
2017/01/13,14:15:07,67,802,0.0874023,-0.844482,-0.0897827,-0.520752,-63.5375,7.81599,173.027,-0.140625,0.21875,0.609375,-0.03125,0.03125,-0.046875,259,,,,0
2017/01/13,14:15:07,67,818,0.0874023,-0.844482,-0.0897827,-0.520752,-63.5375,7.81599,173.027,-0.0390625,0.101562,0.546875,0.03125,0.03125,-0.03125,261,,,,0
2017/01/13,14:15:07,67,852,0.120911,-0.871826,-0.0871582,-0.466614,-56.5835,4.07477,166.402,0.0703125,-0.117188,0.34375,0.078125,-0.015625,-0.015625,263,,,,0
