date,time,,millisec,quaternion.w,quaternion.x,quaternion.y,quaternion.z,angle.x,angle.y,angle.z,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,compass,power
2017/01/13,14:17:38,38,175,-0.458496,0.888611,-0.000366211,0.0119019,-1.19278,-0.662781,125.408,0,0,0.484375,-0.0078125,-0.0078125,0,223,0
2017/01/13,14:17:38,38,210,-0.458496,0.888611,-0.000244141,0.012146,-1.22406,-0.663177,125.408,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,226,-0.458496,0.888611,-0.000244141,0.012146,-1.22406,-0.663177,125.408,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,258,-0.458496,0.888611,-0.000244141,0.0123291,-1.24271,-0.672791,125.408,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,309,-0.458496,0.888611,-0.000244141,0.0123291,-1.24271,-0.672791,125.408,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,310,-0.458496,0.888611,-0.00012207,0.0125122,-1.26777,-0.669998,125.408,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,325,-0.458496,0.888611,-0.00012207,0.0125122,-1.26777,-0.669998,125.408,0,0,0.492188,-0.0078125,0,0,222,0
2017/01/13,14:17:38,38,375,-0.458496,0.888611,-6.10352E-05,0.0125732,-1.2772,-0.666992,125.408,0,0,0.492188,-0.0078125,0,0,222,0
2017/01/13,14:17:38,38,376,-0.458496,0.888611,-6.10352E-05,0.0125732,-1.2772,-0.666992,125.408,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,392,-0.458496,0.888611,-6.10352E-05,0.0125732,-1.2772,-0.666992,125.408,0,0,0.492188,-0.0078125,0,0,222,0
2017/01/13,14:17:38,38,425,-0.458496,0.888611,-6.10352E-05,0.0125732,-1.2772,-0.666992,125.408,0,0,0.484375,-0.0078125,0,0,222,0
2017/01/13,14:17:38,38,441,-0.458496,0.888611,0,0.0126343,-1.28662,-0.663986,125.408,0,0,0.492188,-0.0078125,0,0,222,0
2017/01/13,14:17:38,38,476,-0.458496,0.888611,0,0.0126343,-1.28662,-0.663986,125.408,0,0,0.492188,-0.0078125,0,0,222,0
2017/01/13,14:17:38,38,525,-0.458435,0.888611,0,0.0126953,-1.29284,-0.667145,125.414,0,0,0.492188,-0.0078125,0,0,222,0
2017/01/13,14:17:38,38,526,-0.458435,0.888611,0,0.0126953,-1.29284,-0.667145,125.414,0,0,0.492188,-0.0078125,0,0,222,0
2017/01/13,14:17:38,38,542,-0.458435,0.888611,6.10352E-05,0.0127563,-1.30226,-0.664124,125.414,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,576,-0.458435,0.888611,6.10352E-05,0.0127563,-1.30226,-0.664124,125.414,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,593,-0.458435,0.888611,0.00012207,0.0128174,-1.31169,-0.661118,125.414,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,626,-0.458435,0.888611,0.00012207,0.0128174,-1.31169,-0.661118,125.414,0,0,0.484375,-0.0078125,0,0,224,0
2017/01/13,14:17:38,38,658,-0.458435,0.888611,0.000183105,0.0129395,-1.32733,-0.661316,125.414,0,0,0.484375,-0.0078125,0,0,224,0
2017/01/13,14:17:38,38,684,-0.458435,0.888611,0.000183105,0.0129395,-1.32733,-0.661316,125.414,0,0,0.484375,-0.0078125,0,0,224,0
2017/01/13,14:17:38,38,705,-0.458496,0.888611,0.000244141,0.0130615,-1.34297,-0.66156,125.408,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,725,-0.458496,0.888611,0.000244141,0.0130615,-1.34297,-0.66156,125.408,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,742,-0.458496,0.888611,0.000305176,0.0131226,-1.35239,-0.658569,125.408,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,775,-0.458496,0.888611,0.000305176,0.0131226,-1.35239,-0.658569,125.408,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,809,-0.458435,0.888611,0.000305176,0.0131836,-1.35861,-0.661713,125.414,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,841,-0.458435,0.888611,0.000305176,0.0131836,-1.35861,-0.661713,125.414,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:38,38,912,-0.458435,0.888611,0.000366211,0.0132446,-1.36803,-0.658707,125.414,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,925,-0.458435,0.888611,0.000366211,0.0132446,-1.36803,-0.658707,125.414,0,0,0.492188,-0.0078125,-0.0078125,0,224,0
2017/01/13,14:17:38,38,926,-0.458435,0.888611,0.000366211,0.0133057,-1.37425,-0.661926,125.414,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:38,38,927,-0.458435,0.888611,0.000366211,0.0133057,-1.37425,-0.661926,125.414,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:38,38,958,-0.458435,0.888611,0.000366211,0.0133667,-1.38047,-0.665131,125.414,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:38,38,976,-0.458435,0.888611,0.000366211,0.0133667,-1.38047,-0.665131,125.414,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,10,-0.458435,0.888611,0.000427246,0.0134888,-1.39611,-0.665329,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,25,-0.458435,0.888611,0.000427246,0.0134888,-1.39611,-0.665329,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,41,-0.458435,0.888611,0.000427246,0.0134888,-1.39611,-0.665329,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,76,-0.458435,0.888611,0.000427246,0.0134888,-1.39611,-0.665329,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,109,-0.458435,0.888611,0.000488281,0.0135498,-1.40553,-0.662323,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,110,-0.458435,0.888611,0.000488281,0.0135498,-1.40553,-0.662323,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,142,-0.458435,0.888611,0.000488281,0.0136108,-1.41175,-0.665527,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,177,-0.458435,0.888611,0.000488281,0.0136108,-1.41175,-0.665527,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,209,-0.458435,0.888611,0.000549316,0.0136719,-1.42117,-0.662521,125.413,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:39,39,225,-0.458435,0.888611,0.000549316,0.0136719,-1.42117,-0.662521,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,259,-0.458435,0.888611,0.000549316,0.0137329,-1.42739,-0.665741,125.413,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:39,39,278,-0.458435,0.888611,0.000549316,0.0137329,-1.42739,-0.665741,125.413,0,0,0.492188,-0.0078125,-0.0078125,0,224,0
2017/01/13,14:17:39,39,293,-0.458435,0.888611,0.000549316,0.013855,-1.43982,-0.672134,125.413,0,0,0.492188,-0.0078125,0,0,224,0
