date,time,,millisec,quaternion.w,quaternion.x,quaternion.y,quaternion.z,angle.x,angle.y,angle.z,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,compass,power
2017/01/16,15:55:04,4,399,0.976135,-0.216553,-0.0146484,-0.00152588,-1.67663,0.192917,25.0195,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,82,0
2017/01/16,15:55:04,4,466,0.976135,-0.216553,-0.0146484,-0.00152588,-1.67663,0.192917,25.0195,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,83,0
2017/01/16,15:55:04,4,467,0.975952,-0.217407,-0.0147095,-0.00164795,-1.68635,0.182236,25.1195,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,83,0
2017/01/16,15:55:04,4,500,0.975952,-0.217407,-0.0147095,-0.00164795,-1.68635,0.182236,25.1195,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,83,0
2017/01/16,15:55:04,4,518,0.975769,-0.218323,-0.0147705,-0.00170898,-1.69457,0.178513,25.2264,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,82,0
2017/01/16,15:55:04,4,533,0.975769,-0.218323,-0.0147705,-0.00170898,-1.69457,0.178513,25.2264,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,83,0
2017/01/16,15:55:04,4,569,0.975525,-0.219177,-0.0147705,-0.00183105,-1.69739,0.166382,25.3279,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,83,0
2017/01/16,15:55:04,4,616,0.975525,-0.219177,-0.0147705,-0.00183105,-1.69739,0.166382,25.3279,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,617,0.975342,-0.220093,-0.0147095,-0.00195312,-1.69352,0.152756,25.4347,-0.0078125,0,0.5,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,653,0.975342,-0.220093,-0.0147095,-0.00195312,-1.69352,0.152756,25.4347,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,666,0.975159,-0.220947,-0.0147095,-0.00195312,-1.69341,0.154251,25.5348,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,702,0.975159,-0.220947,-0.0147095,-0.00195312,-1.69341,0.154251,25.5348,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,716,0.974976,-0.221802,-0.0147095,-0.00201416,-1.69484,0.148911,25.6349,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,750,0.974976,-0.221802,-0.0147095,-0.00201416,-1.69484,0.148911,25.6349,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,766,0.974731,-0.222717,-0.0147095,-0.0020752,-1.6962,0.143692,25.7434,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,816,0.974731,-0.222717,-0.0147095,-0.0020752,-1.6962,0.143692,25.7434,-0.0078125,0,0.5,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,817,0.974548,-0.223572,-0.0147095,-0.0020752,-1.69609,0.145172,25.8435,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,850,0.974548,-0.223572,-0.0147095,-0.0020752,-1.69609,0.145172,25.8435,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,851,0.974365,-0.224426,-0.0147095,-0.00213623,-1.69756,0.139832,25.9436,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,900,0.974365,-0.224426,-0.0147095,-0.00213623,-1.69756,0.139832,25.9436,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,917,0.974121,-0.225342,-0.0147095,-0.00213623,-1.69737,0.141449,26.0521,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,936,0.974121,-0.225342,-0.0147095,-0.00213623,-1.69737,0.141449,26.0521,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:04,4,968,0.973938,-0.226196,-0.0146484,-0.0020752,-1.68887,0.148163,26.1524,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,16,0.973938,-0.226196,-0.0146484,-0.0020752,-1.68887,0.148163,26.1524,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,17,0.973755,-0.227112,-0.0145874,-0.0020752,-1.68197,0.148148,26.2593,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,149,0.973755,-0.227112,-0.0145874,-0.0020752,-1.68197,0.148148,26.2593,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,150,0.973511,-0.228027,-0.0145264,-0.0020752,-1.67497,0.148148,26.3678,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,151,0.973511,-0.228027,-0.0145264,-0.0020752,-1.67497,0.148148,26.3678,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,149,0.973328,-0.228882,-0.0145264,-0.00213623,-1.67647,0.142807,26.4679,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,150,0.973328,-0.228882,-0.0145264,-0.00213623,-1.67647,0.142807,26.4679,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,168,0.973083,-0.229797,-0.0144653,-0.00213623,-1.66948,0.142792,26.5764,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,183,0.973083,-0.229797,-0.0144653,-0.00213623,-1.66948,0.142792,26.5764,-0.0078125,0,0.5,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,269,0.9729,-0.230652,-0.0144653,-0.00213623,-1.66938,0.144241,26.6766,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,270,0.9729,-0.230652,-0.0144653,-0.00213623,-1.66938,0.144241,26.6766,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,271,0.972717,-0.231567,-0.0144043,-0.00213623,-1.6625,0.144165,26.7835,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,333,0.972717,-0.231567,-0.0144043,-0.00213623,-1.6625,0.144165,26.7835,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,334,0.972473,-0.232422,-0.0144043,-0.00219727,-1.66393,0.138855,26.8852,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,433,0.972473,-0.232422,-0.0144043,-0.00219727,-1.66393,0.138855,26.8852,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,482,0.97229,-0.233337,-0.0143433,-0.00219727,-1.65705,0.138763,26.9921,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,499,0.97229,-0.233337,-0.0143433,-0.00219727,-1.65705,0.138763,26.9921,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,549,0.972046,-0.234192,-0.0143433,-0.00219727,-1.65687,0.140244,27.0939,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,632,0.972046,-0.234192,-0.0143433,-0.00219727,-1.65687,0.140244,27.0939,-0.0078125,0,0.5,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,670,0.971863,-0.235046,-0.0142822,-0.0022583,-1.65163,0.13324,27.1939,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,683,0.971863,-0.235046,-0.0142822,-0.0022583,-1.65163,0.13324,27.1939,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,684,0.971619,-0.235901,-0.0142822,-0.0022583,-1.65145,0.13472,27.2957,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,685,0.971619,-0.235901,-0.0142822,-0.0022583,-1.65145,0.13472,27.2957,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,769,0.971436,-0.236816,-0.0142822,-0.0022583,-1.65139,0.136246,27.4026,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,770,0.971436,-0.236816,-0.0142822,-0.0022583,-1.65139,0.136246,27.4026,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,771,0.971191,-0.237671,-0.0142212,-0.0022583,-1.64441,0.136047,27.5044,0,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,782,0.971191,-0.237671,-0.0142212,-0.0022583,-1.64441,0.136047,27.5044,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:05,5,783,0.971008,-0.238586,-0.0142212,-0.0022583,-1.64435,0.137589,27.6113,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,784,0.971008,-0.238586,-0.0142212,-0.0022583,-1.64435,0.137589,27.6113,-0.0078125,0,0.5,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,819,0.970764,-0.239441,-0.0141602,-0.0022583,-1.63738,0.137375,27.7131,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,820,0.970764,-0.239441,-0.0141602,-0.0022583,-1.63738,0.137375,27.7131,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,883,0.970581,-0.240356,-0.0141602,-0.00231934,-1.639,0.132111,27.8199,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:05,5,983,0.970581,-0.240356,-0.0141602,-0.00231934,-1.639,0.132111,27.8199,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,0,0.970337,-0.241211,-0.0141602,-0.00231934,-1.63883,0.13356,27.9217,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,1,0.970337,-0.241211,-0.0141602,-0.00231934,-1.63883,0.13356,27.9217,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:06,6,20,0.970093,-0.242126,-0.0141602,-0.00231934,-1.63868,0.135117,28.0303,-0.0078125,0,0.5,-0.0078125,0,0,83,0
2017/01/16,15:55:06,6,166,0.970093,-0.242126,-0.0141602,-0.00231934,-1.63868,0.135117,28.0303,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,319,0.96991,-0.242981,-0.0141602,-0.00231934,-1.63861,0.136551,28.1304,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:06,6,320,0.96991,-0.242981,-0.0141602,-0.00231934,-1.63861,0.136551,28.1304,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:06,6,321,0.969666,-0.243896,-0.0140381,-0.00231934,-1.62489,0.134689,28.239,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:06,6,399,0.969666,-0.243896,-0.0140381,-0.00231934,-1.62489,0.134689,28.239,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:06,6,400,0.969482,-0.244751,-0.0140381,-0.0022583,-1.62311,0.142899,28.3392,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:06,6,401,0.969482,-0.244751,-0.0140381,-0.0022583,-1.62311,0.142899,28.3392,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
2017/01/16,15:55:06,6,567,0.969238,-0.245605,-0.0140381,-0.0022583,-1.62294,0.144333,28.441,-0.0078125,0,0.492188,-0.0078125,0,0,83,0
